Month Landed,Port of Landing,Port NUTS 2 area,Port Nationality,Vessel Nationality,Length Group,Species,Species Group,Sum of Live weight (tonnes),Sum of Landed weight (tonnes),Sum of Value(£)
10,Troon and Saltcoats,South Western Scotland,Scotland,UK,10m&Under,Nephrops,Shellfish,10.55,5.02,15.74
10,Troon and Saltcoats,South Western Scotland,Scotland,UK,10m&Under,Other Shellfish,Shellfish,9.15,9.15,19.24
10,Troon and Saltcoats,South Western Scotland,Scotland,UK,Over10m,Nephrops,Shellfish,48.28,20.92,89.75
10,Troon and Saltcoats,South Western Scotland,Scotland,UK,Over10m,Scallops,Shellfish,1.68,1.68,1.72
10,Uig,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,1.75,1.75,2.86
10,Uig,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.25,0.25,2.47
10,Uig,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,1.23,1.15,1.22
10,Uig,Highlands and Islands,Scotland,UK,10m&Under,Shrimps and Prawns,Shellfish,0.01,0.01,0.04
10,Uig,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,0.26,0.26,0.00
10,Uig,Highlands and Islands,Scotland,UK,Over10m,Lobsters,Shellfish,0.23,0.23,0.00
10,Uig,Highlands and Islands,Scotland,UK,Over10m,Monks or Anglers,Demersal,0.01,0.01,0.02
10,Uig,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,16.31,9.16,39.19
10,Uig,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,39.11,39.10,82.71
10,Uig,Highlands and Islands,Scotland,UK,Over10m,Skates and Rays,Demersal,0.02,0.02,0.01
10,Uig,Highlands and Islands,Scotland,UK,Over10m,Squid,Shellfish,0.01,0.01,0.03
10,Ullapool,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,1.82,1.82,0.00
10,Ullapool,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.36,0.36,2.17
10,Ullapool,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,3.28,3.28,19.39
10,Ullapool,Highlands and Islands,Scotland,UK,10m&Under,Other Demersal,Demersal,0.13,0.13,0.00
10,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Cod,Demersal,17.21,14.65,56.21
10,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,14.07,14.07,0.00
10,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Haddock,Demersal,106.94,91.65,179.98
10,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Hake,Demersal,10.08,9.02,11.83
10,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Halibut,Demersal,0.00,0.00,0.01
10,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Lemon Sole,Demersal,0.52,0.50,1.45
10,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Ling,Demersal,81.14,71.12,115.19
10,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Lobsters,Shellfish,0.08,0.08,0.00
10,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Megrim,Demersal,15.72,14.83,37.40
10,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Monks or Anglers,Demersal,133.51,77.94,234.79
10,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,4.64,3.42,13.22
10,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Other Demersal,Demersal,0.72,0.65,0.93
10,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Plaice,Demersal,0.05,0.05,0.13
10,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Pollack (Lythe),Demersal,0.97,0.83,4.04
10,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Saithe,Demersal,20.03,16.77,13.74
10,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,11.06,11.06,20.12
10,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Skates and Rays,Demersal,1.95,1.73,0.00
10,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Squid,Shellfish,0.97,0.97,3.51
10,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Turbot,Demersal,0.02,0.02,0.32
10,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Whiting,Demersal,2.78,2.36,4.43
10,Ullapool,Highlands and Islands,Scotland,UK,Over10m,Witch,Demersal,0.09,0.08,0.08
10,Ulva Ferry,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,15.82,15.82,8.43
10,Ulva Ferry,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.31,0.31,1.82
10,Ulva Ferry,Highlands and Islands,Scotland,UK,10m&Under,Nephrops,Shellfish,0.68,0.68,1.26
10,Ulva Ferry,Highlands and Islands,Scotland,UK,10m&Under,Other Demersal,Demersal,0.44,0.44,18.43
10,Ulva Ferry,Highlands and Islands,Scotland,UK,10m&Under,Shrimps and Prawns,Shellfish,0.02,0.02,0.00
10,Unspecified Spanish Port,Foreign,Spain,UK,Over10m,Hake,Demersal,27.21,24.52,45.88
10,Unspecified Spanish Port,Foreign,Spain,UK,Over10m,Other Demersal,Demersal,1.62,1.61,0.52
10,Uyeasound and Baltasound,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,1.51,1.51,1.79
10,Uyeasound and Baltasound,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.15,0.15,1.41
10,Vidlin,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,1.11,1.11,0.00
10,Vidlin,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.17,0.17,0.00
10,Vidlin,Highlands and Islands,Scotland,UK,10m&Under,Mackerel,Pelagic,0.23,0.23,0.00
10,Vidlin,Highlands and Islands,Scotland,UK,10m&Under,Saithe,Demersal,0.12,0.10,0.00
10,Vidlin,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,1.46,1.46,1.78
10,Vidlin,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,7.27,7.27,14.98
10,Vigo,Foreign,Spain,UK,Over10m,Brill,Demersal,0.10,0.09,0.24
10,Vigo,Foreign,Spain,UK,Over10m,Cod,Demersal,0.41,0.35,0.12
10,Vigo,Foreign,Spain,UK,Over10m,Crabs,Shellfish,0.21,0.21,0.00
10,Vigo,Foreign,Spain,UK,Over10m,Dogfish,Demersal,0.22,0.22,0.10
10,Vigo,Foreign,Spain,UK,Over10m,Gurnard,Demersal,0.09,0.09,0.00
10,Vigo,Foreign,Spain,UK,Over10m,Haddock,Demersal,2.45,2.10,0.78
10,Vigo,Foreign,Spain,UK,Over10m,Hake,Demersal,13.42,12.09,30.00
10,Vigo,Foreign,Spain,UK,Over10m,Lemon Sole,Demersal,3.61,3.44,3.67
10,Vigo,Foreign,Spain,UK,Over10m,Ling,Demersal,0.68,0.60,0.30
10,Vigo,Foreign,Spain,UK,Over10m,Megrim,Demersal,67.23,64.15,165.92
10,Vigo,Foreign,Spain,UK,Over10m,Monks or Anglers,Demersal,68.72,58.24,200.69
10,Vigo,Foreign,Spain,UK,Over10m,Other Demersal,Demersal,195.04,122.15,254.25
10,Vigo,Foreign,Spain,UK,Over10m,Other Shellfish,Shellfish,4.85,4.85,1.11
10,Vigo,Foreign,Spain,UK,Over10m,Plaice,Demersal,0.10,0.10,0.14
10,Vigo,Foreign,Spain,UK,Over10m,Scallops,Shellfish,0.06,0.06,0.00
10,Vigo,Foreign,Spain,UK,Over10m,Skates and Rays,Demersal,11.22,7.54,11.68
10,Vigo,Foreign,Spain,UK,Over10m,Squid,Shellfish,66.63,66.63,130.42
10,Vigo,Foreign,Spain,UK,Over10m,Turbot,Demersal,0.14,0.13,0.47
10,Vigo,Foreign,Spain,UK,Over10m,Whiting,Demersal,0.08,0.06,0.01
10,Vigo,Foreign,Spain,UK,Over10m,Witch,Demersal,8.49,8.01,14.35
10,Walls (Shetland),Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,0.03,0.03,0.07
10,Walton-On-Naze,Essex,England,UK,Over10m,Bass,Demersal,0.08,0.08,0.79
10,Walton-On-Naze,Essex,England,UK,Over10m,Crabs,Shellfish,0.02,0.02,0.03
10,Walton-On-Naze,Essex,England,UK,Over10m,Lobsters,Shellfish,0.01,0.01,0.11
10,Walton-On-Naze,Essex,England,UK,Over10m,Skates and Rays,Demersal,0.01,0.01,0.02
10,Walton-On-Naze,Essex,England,UK,Over10m,Sole,Demersal,0.04,0.04,0.43
10,Warrenpoint,Northern Ireland,Northern Ireland,UK,10m&Under,Crabs,Shellfish,21.93,21.93,16.05
10,Wells,East Anglia,England,UK,10m&Under,Bass,Demersal,0.20,0.20,1.82
10,Wells,East Anglia,England,UK,10m&Under,Crabs,Shellfish,62.48,62.48,116.75
10,Wells,East Anglia,England,UK,10m&Under,Herring,Pelagic,0.05,0.05,0.10
10,Wells,East Anglia,England,UK,10m&Under,Lobsters,Shellfish,0.53,0.53,6.93
10,Wells,East Anglia,England,UK,10m&Under,Whelks,Shellfish,82.39,82.39,107.11
10,Wells,East Anglia,England,UK,Over10m,Bass,Demersal,0.13,0.13,1.17
10,Wells,East Anglia,England,UK,Over10m,Crabs,Shellfish,16.14,16.14,30.18
10,Wells,East Anglia,England,UK,Over10m,Lobsters,Shellfish,0.82,0.82,9.49
10,Wells,East Anglia,England,UK,Over10m,Sole,Demersal,0.04,0.04,0.30
10,West Bay,Dorset and Somerset,England,UK,10m&Under,Bass,Demersal,0.03,0.03,0.32
10,West Bay,Dorset and Somerset,England,UK,10m&Under,Bream,Demersal,0.03,0.03,0.21
10,West Bay,Dorset and Somerset,England,UK,10m&Under,Brill,Demersal,0.09,0.08,0.53
10,West Bay,Dorset and Somerset,England,UK,10m&Under,Crabs,Shellfish,0.72,0.72,2.41
10,West Bay,Dorset and Somerset,England,UK,10m&Under,Cuttlefish,Shellfish,0.04,0.04,0.08
10,West Bay,Dorset and Somerset,England,UK,10m&Under,Dogfish,Demersal,0.02,0.01,0.01
10,West Bay,Dorset and Somerset,England,UK,10m&Under,Gurnard,Demersal,0.02,0.02,0.02
10,West Bay,Dorset and Somerset,England,UK,10m&Under,Lobsters,Shellfish,0.16,0.16,2.69
10,West Bay,Dorset and Somerset,England,UK,10m&Under,Other Demersal,Demersal,0.15,0.12,0.10
10,West Bay,Dorset and Somerset,England,UK,10m&Under,Other Shellfish,Shellfish,0.03,0.03,0.54
10,West Bay,Dorset and Somerset,England,UK,10m&Under,Plaice,Demersal,1.14,1.09,2.66
10,West Bay,Dorset and Somerset,England,UK,10m&Under,Pollack (Lythe),Demersal,0.02,0.02,0.05
10,West Bay,Dorset and Somerset,England,UK,10m&Under,Skates and Rays,Demersal,0.24,0.14,0.36
10,West Bay,Dorset and Somerset,England,UK,10m&Under,Sole,Demersal,3.01,2.90,48.75
10,West Bay,Dorset and Somerset,England,UK,10m&Under,Turbot,Demersal,0.09,0.08,0.98
10,West Bay,Dorset and Somerset,England,UK,10m&Under,Whelks,Shellfish,0.02,0.02,0.02
10,West Bay,Dorset and Somerset,England,UK,10m&Under,Whiting,Demersal,0.01,0.00,0.00
10,West Bay,Dorset and Somerset,England,UK,Over10m,Bass,Demersal,0.01,0.01,0.07
10,West Bay,Dorset and Somerset,England,UK,Over10m,Bream,Demersal,0.00,0.00,0.00
10,West Bay,Dorset and Somerset,England,UK,Over10m,Brill,Demersal,0.07,0.07,0.47
10,West Bay,Dorset and Somerset,England,UK,Over10m,Cuttlefish,Shellfish,3.88,3.88,9.30
10,West Bay,Dorset and Somerset,England,UK,Over10m,Gurnard,Demersal,0.28,0.28,0.24
10,West Bay,Dorset and Somerset,England,UK,Over10m,Lemon Sole,Demersal,0.01,0.01,0.04
10,West Bay,Dorset and Somerset,England,UK,Over10m,Mackerel,Pelagic,0.01,0.01,0.02
10,West Bay,Dorset and Somerset,England,UK,Over10m,Monks or Anglers,Demersal,0.03,0.01,0.07
10,West Bay,Dorset and Somerset,England,UK,Over10m,Mullet,Demersal,0.05,0.05,0.12
10,West Bay,Dorset and Somerset,England,UK,Over10m,Other Demersal,Demersal,0.13,0.13,0.19
10,West Bay,Dorset and Somerset,England,UK,Over10m,Plaice,Demersal,0.68,0.65,1.77
10,West Bay,Dorset and Somerset,England,UK,Over10m,Skates and Rays,Demersal,0.41,0.30,0.55
10,West Bay,Dorset and Somerset,England,UK,Over10m,Sole,Demersal,0.09,0.09,1.55
10,West Bay,Dorset and Somerset,England,UK,Over10m,Squid,Shellfish,0.28,0.28,1.83
10,West Bay,Dorset and Somerset,England,UK,Over10m,Turbot,Demersal,0.02,0.02,0.24
10,West Bay,Dorset and Somerset,England,UK,Over10m,Whiting,Demersal,0.29,0.28,0.15
10,West Burrafirth,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,12.82,12.82,6.29
10,West Burrafirth,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.61,0.61,8.61
10,West Burrafirth,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,1.36,1.36,0.00
10,West Loch Tarbert,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,4.79,4.79,0.00
10,West Loch Tarbert,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.21,0.21,0.00
10,West Loch Tarbert,Highlands and Islands,Scotland,UK,10m&Under,Other Shellfish,Shellfish,1.50,1.50,0.00
10,West Loch Tarbert,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,4.11,4.11,0.00
10,West Loch Tarbert,Highlands and Islands,Scotland,UK,Over10m,Nephrops,Shellfish,9.56,4.08,21.49
10,West Loch Tarbert,Highlands and Islands,Scotland,UK,Over10m,Other Shellfish,Shellfish,1.75,1.75,0.00
10,West Loch Tarbert,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,2.91,2.91,6.78
10,West Mersea,Essex,England,UK,10m&Under,Bass,Demersal,1.04,1.04,2.22
10,West Mersea,Essex,England,UK,10m&Under,Herring,Pelagic,0.33,0.33,0.33
10,West Mersea,Essex,England,UK,10m&Under,Lobsters,Shellfish,0.05,0.05,0.86
10,West Mersea,Essex,England,UK,10m&Under,Mullet,Demersal,0.01,0.01,0.00
10,West Mersea,Essex,England,UK,10m&Under,Other Demersal,Demersal,0.03,0.02,0.12
10,West Mersea,Essex,England,UK,10m&Under,Other Shellfish,Shellfish,0.18,0.18,0.69
10,West Mersea,Essex,England,UK,10m&Under,Skates and Rays,Demersal,0.91,0.79,0.17
10,West Mersea,Essex,England,UK,10m&Under,Sole,Demersal,0.07,0.07,0.11
10,West Mersea,Essex,England,UK,10m&Under,Whiting,Demersal,0.01,0.01,0.01
10,West Mersea,Essex,England,UK,Over10m,Brill,Demersal,0.00,0.00,0.00
10,West Mersea,Essex,England,UK,Over10m,Cod,Demersal,0.02,0.01,0.03
10,West Mersea,Essex,England,UK,Over10m,Dogfish,Demersal,0.04,0.04,0.01
10,West Mersea,Essex,England,UK,Over10m,Gurnard,Demersal,0.00,0.00,0.01
10,West Mersea,Essex,England,UK,Over10m,Lobsters,Shellfish,0.00,0.00,0.02
10,West Mersea,Essex,England,UK,Over10m,Other Demersal,Demersal,0.02,0.02,0.01
10,West Mersea,Essex,England,UK,Over10m,Plaice,Demersal,0.00,0.00,0.00
10,West Mersea,Essex,England,UK,Over10m,Skates and Rays,Demersal,0.96,0.85,0.93
10,West Mersea,Essex,England,UK,Over10m,Sole,Demersal,0.48,0.46,3.94
10,West Mersea,Essex,England,UK,Over10m,Whiting,Demersal,0.01,0.00,0.00
10,West Wemyss,Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,0.08,0.08,0.00
10,West Wemyss,Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.59,0.59,7.56
10,Westray,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,15.04,15.04,0.00
10,Westray,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,1.81,1.81,0.00
10,Westray,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,28.12,28.12,30.94
10,Westray,Highlands and Islands,Scotland,UK,Over10m,Lobsters,Shellfish,0.36,0.36,1.58
10,Weymouth,Dorset and Somerset,England,UK,10m&Under,Bass,Demersal,8.91,8.91,104.22
10,Weymouth,Dorset and Somerset,England,UK,10m&Under,Bream,Demersal,0.17,0.17,0.71
10,Weymouth,Dorset and Somerset,England,UK,10m&Under,Brill,Demersal,0.12,0.11,0.88
10,Weymouth,Dorset and Somerset,England,UK,10m&Under,Cod,Demersal,0.03,0.02,0.07
10,Weymouth,Dorset and Somerset,England,UK,10m&Under,Crabs,Shellfish,3.88,3.87,11.32
10,Weymouth,Dorset and Somerset,England,UK,10m&Under,Cuttlefish,Shellfish,0.07,0.07,0.15
10,Weymouth,Dorset and Somerset,England,UK,10m&Under,Dogfish,Demersal,0.02,0.02,0.02
10,Weymouth,Dorset and Somerset,England,UK,10m&Under,Gurnard,Demersal,0.02,0.02,0.03
10,Weymouth,Dorset and Somerset,England,UK,10m&Under,Lemon Sole,Demersal,0.00,0.00,0.01
10,Weymouth,Dorset and Somerset,England,UK,10m&Under,Lobsters,Shellfish,0.42,0.42,6.29
10,Weymouth,Dorset and Somerset,England,UK,10m&Under,Mackerel,Pelagic,0.12,0.12,0.36
10,Weymouth,Dorset and Somerset,England,UK,10m&Under,Monks or Anglers,Demersal,0.00,0.00,0.02
10,Weymouth,Dorset and Somerset,England,UK,10m&Under,Mullet,Demersal,0.18,0.18,0.55
10,Weymouth,Dorset and Somerset,England,UK,10m&Under,Other Demersal,Demersal,0.14,0.13,3.23
10,Weymouth,Dorset and Somerset,England,UK,10m&Under,Other Shellfish,Shellfish,0.02,0.02,0.19
10,Weymouth,Dorset and Somerset,England,UK,10m&Under,Plaice,Demersal,0.51,0.48,1.40
10,Weymouth,Dorset and Somerset,England,UK,10m&Under,Pollack (Lythe),Demersal,0.07,0.06,0.20
10,Weymouth,Dorset and Somerset,England,UK,10m&Under,Sand Eels,Demersal,0.00,0.00,0.00
10,Weymouth,Dorset and Somerset,England,UK,10m&Under,Skates and Rays,Demersal,5.72,2.74,10.53
10,Weymouth,Dorset and Somerset,England,UK,10m&Under,Sole,Demersal,0.25,0.25,3.34
10,Weymouth,Dorset and Somerset,England,UK,10m&Under,Squid,Shellfish,0.25,0.25,1.65
10,Weymouth,Dorset and Somerset,England,UK,10m&Under,Turbot,Demersal,0.08,0.07,0.80
10,Weymouth,Dorset and Somerset,England,UK,10m&Under,Whelks,Shellfish,0.01,0.01,0.01
10,Weymouth,Dorset and Somerset,England,UK,10m&Under,Whiting,Demersal,0.00,0.00,0.01
10,Weymouth,Dorset and Somerset,England,UK,Over10m,Crabs,Shellfish,34.22,34.22,105.05
10,Weymouth,Dorset and Somerset,England,UK,Over10m,Dogfish,Demersal,0.02,0.02,0.01
10,Weymouth,Dorset and Somerset,England,UK,Over10m,Lobsters,Shellfish,1.59,1.59,24.61
10,Weymouth,Dorset and Somerset,England,UK,Over10m,Scallops,Shellfish,9.03,9.03,13.43
10,Weymouth,Dorset and Somerset,England,UK,Over10m,Whelks,Shellfish,4.22,4.22,5.27
10,Whalsay,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,10.74,10.74,0.16
10,Whalsay,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.19,0.19,0.56
10,Whalsay,Highlands and Islands,Scotland,UK,10m&Under,Scallops,Shellfish,12.02,12.02,16.07
10,Whitby,Tees Valley and Durham,England,UK,10m&Under,Brill,Demersal,0.01,0.01,0.02
10,Whitby,Tees Valley and Durham,England,UK,10m&Under,Cod,Demersal,0.30,0.26,0.75
10,Whitby,Tees Valley and Durham,England,UK,10m&Under,Crabs,Shellfish,19.28,19.28,39.96
10,Whitby,Tees Valley and Durham,England,UK,10m&Under,Ling,Demersal,0.00,0.00,0.01
10,Whitby,Tees Valley and Durham,England,UK,10m&Under,Lobsters,Shellfish,6.35,6.35,103.12
10,Whitby,Tees Valley and Durham,England,UK,10m&Under,Plaice,Demersal,0.00,0.00,0.01
10,Whitby,Tees Valley and Durham,England,UK,10m&Under,Sole,Demersal,0.01,0.01,0.06
10,Whitby,Tees Valley and Durham,England,UK,10m&Under,Turbot,Demersal,0.00,0.00,0.03
10,Whitby,Tees Valley and Durham,England,UK,Over10m,Cod,Demersal,0.09,0.08,0.22
10,Whitby,Tees Valley and Durham,England,UK,Over10m,Crabs,Shellfish,8.31,8.31,17.73
10,Whitby,Tees Valley and Durham,England,UK,Over10m,Lobsters,Shellfish,3.52,3.52,57.69
10,Whitby,Tees Valley and Durham,England,UK,Over10m,Scallops,Shellfish,2.88,2.88,6.36
10,Whitehaven,Cumbria,England,UK,10m&Under,Brill,Demersal,0.01,0.01,0.02
10,Whitehaven,Cumbria,England,UK,10m&Under,Dogfish,Demersal,1.07,1.07,0.25
10,Whitehaven,Cumbria,England,UK,10m&Under,Gurnard,Demersal,0.01,0.01,0.00
10,Whitehaven,Cumbria,England,UK,10m&Under,Lobsters,Shellfish,0.08,0.08,1.19
10,Whitehaven,Cumbria,England,UK,10m&Under,Nephrops,Shellfish,0.01,0.01,0.01
10,Whitehaven,Cumbria,England,UK,10m&Under,Plaice,Demersal,0.39,0.39,0.10
10,Whitehaven,Cumbria,England,UK,10m&Under,Skates and Rays,Demersal,0.43,0.33,0.23
10,Whitehaven,Cumbria,England,UK,10m&Under,Sole,Demersal,0.02,0.02,0.05
10,Whitehaven,Cumbria,England,UK,Over10m,Crabs,Shellfish,14.82,14.82,31.73
10,Whitehaven,Cumbria,England,UK,Over10m,Lobsters,Shellfish,0.33,0.33,3.23
10,Whitehaven,Cumbria,England,UK,Over10m,Whelks,Shellfish,11.08,11.08,15.41
10,Whitehead,Northern Ireland,Northern Ireland,UK,10m&Under,Crabs,Shellfish,0.14,0.14,0.29
10,Whitehead,Northern Ireland,Northern Ireland,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,0.14
10,Whitehills,North Eastern Scotland,Scotland,UK,10m&Under,Crabs,Shellfish,0.32,0.32,0.02
10,Whitehills,North Eastern Scotland,Scotland,UK,10m&Under,Lobsters,Shellfish,0.16,0.16,0.02
10,Whitstable,Kent,England,UK,10m&Under,Cod,Demersal,0.01,0.00,0.01
10,Whitstable,Kent,England,UK,10m&Under,Gurnard,Demersal,0.00,0.00,0.00
10,Whitstable,Kent,England,UK,10m&Under,Lobsters,Shellfish,0.01,0.01,0.16
10,Whitstable,Kent,England,UK,10m&Under,Other Demersal,Demersal,0.09,0.07,0.23
10,Whitstable,Kent,England,UK,10m&Under,Skates and Rays,Demersal,0.00,0.00,0.00
10,Whitstable,Kent,England,UK,Over10m,Cockles,Shellfish,104.40,104.40,163.84
10,Whitstable,Kent,England,UK,Over10m,Other Shellfish,Shellfish,0.10,0.10,0.00
10,Wick,Highlands and Islands,Scotland,UK,10m&Under,Cod,Demersal,0.02,0.02,0.03
10,Wick,Highlands and Islands,Scotland,UK,10m&Under,Crabs,Shellfish,34.77,34.77,1.81
10,Wick,Highlands and Islands,Scotland,UK,10m&Under,Lobsters,Shellfish,0.17,0.17,0.00
10,Wick,Highlands and Islands,Scotland,UK,10m&Under,Whelks,Shellfish,0.73,0.73,0.00
10,Wick,Highlands and Islands,Scotland,UK,Over10m,Brill,Demersal,0.06,0.05,0.21
10,Wick,Highlands and Islands,Scotland,UK,Over10m,Cod,Demersal,1.32,1.13,3.14
10,Wick,Highlands and Islands,Scotland,UK,Over10m,Crabs,Shellfish,42.10,42.10,86.22
10,Wick,Highlands and Islands,Scotland,UK,Over10m,Gurnard,Demersal,2.16,2.16,0.00
10,Wick,Highlands and Islands,Scotland,UK,Over10m,Haddock,Demersal,57.57,56.02,36.55
10,Wick,Highlands and Islands,Scotland,UK,Over10m,Hake,Demersal,1.01,0.91,2.90
10,Wick,Highlands and Islands,Scotland,UK,Over10m,Lemon Sole,Demersal,0.20,0.19,0.82
10,Wick,Highlands and Islands,Scotland,UK,Over10m,Lobsters,Shellfish,0.04,0.04,0.17
10,Wick,Highlands and Islands,Scotland,UK,Over10m,Megrim,Demersal,0.07,0.06,0.20
10,Wick,Highlands and Islands,Scotland,UK,Over10m,Monks or Anglers,Demersal,0.34,0.28,0.92
10,Wick,Highlands and Islands,Scotland,UK,Over10m,Other Demersal,Demersal,0.00,0.00,0.03
10,Wick,Highlands and Islands,Scotland,UK,Over10m,Plaice,Demersal,7.11,6.92,5.75
10,Wick,Highlands and Islands,Scotland,UK,Over10m,Scallops,Shellfish,1.55,1.55,3.92
10,Wick,Highlands and Islands,Scotland,UK,Over10m,Skates and Rays,Demersal,0.01,0.01,0.01
10,Wick,Highlands and Islands,Scotland,UK,Over10m,Squid,Shellfish,0.36,0.36,1.19
10,Wick,Highlands and Islands,Scotland,UK,Over10m,Turbot,Demersal,0.03,0.03,0.18
10,Wick,Highlands and Islands,Scotland,UK,Over10m,Whiting,Demersal,0.82,0.82,0.89
10,Wick,Highlands and Islands,Scotland,UK,Over10m,Witch,Demersal,0.08,0.08,0.10
10,Winterton,East Anglia,England,UK,10m&Under,Crabs,Shellfish,2.96,2.96,5.00
10,Winterton,East Anglia,England,UK,10m&Under,Lobsters,Shellfish,0.26,0.26,3.20
10,Withernsea,East Riding and North Lincolnshire,England,UK,10m&Under,Crabs,Shellfish,2.31,2.31,4.62
10,Withernsea,East Riding and North Lincolnshire,England,UK,10m&Under,Lobsters,Shellfish,0.68,0.68,8.60
10,Withernsea,East Riding and North Lincolnshire,England,UK,10m&Under,Witch,Demersal,0.28,0.28,0.56
10,Wivenhoe,Essex,England,UK,10m&Under,Bass,Demersal,0.00,0.00,0.02
10,Wivenhoe,Essex,England,UK,10m&Under,Cod,Demersal,0.00,0.00,0.00
10,Wivenhoe,Essex,England,UK,10m&Under,Mullet,Demersal,0.00,0.00,0.00
10,Wivenhoe,Essex,England,UK,10m&Under,Skates and Rays,Demersal,1.28,1.13,1.10
10,Wivenhoe,Essex,England,UK,10m&Under,Sole,Demersal,0.85,0.81,7.23
10,Wivenhoe,Essex,England,UK,Over10m,Cod,Demersal,0.00,0.00,0.01
10,Wivenhoe,Essex,England,UK,Over10m,Other Demersal,Demersal,0.00,0.00,0.00
